country,years,subject,asab,val,total_pop,pop_with_given_ed_mil
CZE,2011,NONE,WOMEN,10.360931000000008,5.343663,0.5536532363025305
CZE,2011,TRY,MEN,18.417831,5.153009,0.9490724890347899
CZE,2011,TRY,WOMEN,18.065575,5.343663,0.9653634470122501
CZE,2011,UPPSRY,MEN,76.562912,5.153009,3.9452937460220796
CZE,2011,UPPSRY,WOMEN,71.573494,5.343663,3.82464631668522
DEU,2011,NONE,MEN,11.431061,39.177271,4.478377746145309
DEU,2011,NONE,WOMEN,16.087283999999997,41.09771,6.611505325196398
DEU,2011,TRY,MEN,30.199104,39.177271,11.83118481365184
DEU,2011,TRY,WOMEN,24.903835,41.09771,10.2349058871785
DEU,2011,UPPSRY,MEN,58.369835,39.177271,22.86770844020285
DEU,2011,UPPSRY,WOMEN,59.008881,41.09771,24.2512987876251
DNK,2011,NONE,MEN,22.289756999999994,2.76014,0.6152284988597998
DNK,2011,NONE,WOMEN,21.74932100000001,2.806716,0.6104416723983603
DNK,2011,TRY,MEN,29.53162,2.76014,0.815114056268
DNK,2011,TRY,WOMEN,37.852802,2.806716,1.06242065018232
DNK,2011,UPPSRY,MEN,48.178623,2.76014,1.3297974448722
DNK,2011,UPPSRY,WOMEN,40.397877,2.806716,1.13385367741932
ESP,2011,NONE,MEN,47.430844,23.073274,10.943848596632561
ESP,2011,NONE,WOMEN,44.468294,23.662983,10.52252484961002
ESP,2011,TRY,MEN,30.52334,23.073274,7.0427338721516
ESP,2011,TRY,WOMEN,33.326809,23.662983,7.886117148112469
ESP,2011,UPPSRY,MEN,22.045816,23.073274,5.08669153121584
ESP,2011,UPPSRY,WOMEN,22.204897,23.662983,5.25434100227751
EST,2011,NONE,MEN,13.740832000000012,0.618919,0.08504462000608007
EST,2011,NONE,WOMEN,8.409667999999996,0.70852,0.05958417971359998
EST,2011,TRY,MEN,28.079679,0.618919,0.17379046847000998
EST,2011,TRY,WOMEN,45.152157,0.70852,0.31991206277640005
EST,2011,UPPSRY,MEN,58.179489,0.618919,0.36008391152390995
EST,2011,UPPSRY,WOMEN,46.438175,0.70852,0.32902375751000007
FIN,2011,NONE,MEN,18.759735000000006,2.645473,0.49628372429655015
FIN,2011,NONE,WOMEN,13.747578000000004,2.742799,0.37706843190822015
FIN,2011,TRY,MEN,33.023373,2.645473,0.87362441640429
FIN,2011,TRY,WOMEN,45.724716,2.742799,1.25413705320084
FIN,2011,UPPSRY,MEN,48.216892,2.645473,1.27556485929916
FIN,2011,UPPSRY,WOMEN,40.527706,2.742799,1.1115935148909402
FRA,2011,NONE,MEN,27.326358,31.514511,8.61176809780938
FRA,2011,NONE,WOMEN,29.399235000000004,33.572806,9.870148132034103
FRA,2011,TRY,MEN,28.037289,31.514511,8.83581452600679
FRA,2011,TRY,WOMEN,31.422382,33.572806,10.54937534943892
FRA,2011,UPPSRY,MEN,44.636353,31.514511,14.06692837618383
FRA,2011,UPPSRY,WOMEN,39.178383,33.572806,13.153282518526979
G20,2011,NONE,MEN,35.265654999999995,2313.440624,815.849989089687
G20,2011,NONE,WOMEN,38.457948,2259.734728,869.0476066321814
G20,2011,TRY,MEN,27.321623,2313.440624,632.0695256181275
G20,2011,TRY,WOMEN,28.493834,2259.734728,643.8850622366715
G20,2011,UPPSRY,MEN,37.412722,2313.440624,865.5211092921853
G20,2011,UPPSRY,WOMEN,33.048218,2259.734728,746.802059131147
GBR,2011,NONE,MEN,20.681191,31.097259,6.4312835295546895
GBR,2011,NONE,WOMEN,25.61056500000001,32.187886,8.243499466155901
GBR,2011,TRY,MEN,39.054924,31.097259,12.145010868533161
GBR,2011,TRY,WOMEN,39.763615,32.187886,12.7990670656789
GBR,2011,UPPSRY,MEN,40.263885,31.097259,12.52096460191215
GBR,2011,UPPSRY,WOMEN,34.62582,32.187886,11.145319468165198
GRC,2011,NONE,MEN,37.224081,5.438664,2.02449269267784
GRC,2011,NONE,WOMEN,33.702444,5.666236,1.9096600148078398
GRC,2011,TRY,MEN,26.24349,5.438664,1.4272952429736
GRC,2011,TRY,WOMEN,25.98332,5.666236,1.4722762318351998
GRC,2011,UPPSRY,MEN,36.532429,5.438664,1.9868760643485601
GRC,2011,UPPSRY,WOMEN,40.314236,5.666236,2.2842997533569602
HUN,2011,NONE,MEN,15.376412000000002,4.734284,0.7279630130900802
HUN,2011,NONE,WOMEN,20.965315000000004,5.22454,1.0953412683010002
HUN,2011,TRY,MEN,18.672935,4.734284,0.8840297740353998
HUN,2011,TRY,WOMEN,23.469839,5.22454,1.2261911264906
HUN,2011,UPPSRY,MEN,65.950653,4.734284,3.12229121287452
HUN,2011,UPPSRY,WOMEN,55.564846,5.22454,2.9030076052084
IDN,2011,NONE,MEN,65.2500906,123.499269,80.5833849128377
IDN,2011,NONE,WOMEN,72.5751307,121.616719,88.26349276730174
IDN,2011,TRY,MEN,8.2216234,123.499269,10.153644798932946
IDN,2011,TRY,WOMEN,8.0908623,121.616719,9.839841268067937
IDN,2011,UPPSRY,MEN,26.528286,123.499269,32.76223928822934
IDN,2011,UPPSRY,WOMEN,19.334007,121.616719,23.51338496463033
IND,2011,NONE,MEN,64.080836,650.436593,416.80520644431755
IND,2011,NONE,WOMEN,78.7715124,599.851346,472.511977395957
IND,2011,TRY,MEN,13.318929,650.436593,86.63118801168898
IND,2011,TRY,WOMEN,7.7748356,599.851346,46.63745599588718
IND,2011,UPPSRY,MEN,22.600235,650.436593,147.00019854399358
IND,2011,UPPSRY,WOMEN,13.453652,599.851346,80.70191260815592
IRL,2011,NONE,MEN,29.35038,2.270506,0.6664021389228001
IRL,2011,NONE,WOMEN,23.429024,2.304382,0.53989421183168
IRL,2011,TRY,MEN,34.86573,2.270506,0.7916284915938001
IRL,2011,TRY,WOMEN,41.405052,2.304382,0.9541305653786399
IRL,2011,UPPSRY,MEN,35.78389,2.270506,0.8124753694834
IRL,2011,UPPSRY,WOMEN,35.165924,2.304382,0.8103572227896799
ISL,2011,NONE,MEN,27.77304799999999,0.160187,0.044488812399759985
ISL,2011,NONE,WOMEN,33.009097999999994,0.158824,0.05242636980751999
ISL,2011,TRY,MEN,27.042839,0.160187,0.04331911250893
ISL,2011,TRY,WOMEN,38.29557,0.158824,0.06082255609679999
ISL,2011,UPPSRY,MEN,45.184113,0.160187,0.07237907509131
ISL,2011,UPPSRY,WOMEN,28.695332,0.158824,0.04557507409568
ISR,2011,NONE,MEN,18.24079499999999,3.841121,0.7006510073119496
ISR,2011,NONE,WOMEN,15.768409999999989,3.924711,0.6188645217950995
ISR,2011,TRY,MEN,43.148518,3.841121,1.65738678608678
ISR,2011,TRY,WOMEN,49.553558,3.924711,1.94483394171738
ISR,2011,UPPSRY,MEN,38.610687,3.841121,1.4830832066012698
ISR,2011,UPPSRY,WOMEN,34.678032,3.924711,1.36101253648752
ITA,2011,NONE,MEN,45.195950999999994,29.052587,13.130592984752369
ITA,2011,NONE,WOMEN,42.768492,30.974257,13.247222627104442
ITA,2011,TRY,MEN,13.394026,29.052587,3.89131105645262
ITA,2011,TRY,WOMEN,16.449827,30.974257,5.095211691035391
ITA,2011,UPPSRY,MEN,41.410023,29.052587,12.03068295879501
ITA,2011,UPPSRY,WOMEN,40.781681,30.974257,12.63182268186017
JPN,2011,NONE,MEN,53.192829,62.207414,33.089883354342064
JPN,2011,NONE,WOMEN,54.077793,65.626819,35.489535331304666
JPN,2011,TRY,MEN,46.807171,62.207414,29.11753064565794
JPN,2011,TRY,WOMEN,45.922207,65.626819,30.13728366869533
KOR,2011,NONE,MEN,14.333313000000004,25.069867,3.5933425057937107
KOR,2011,NONE,WOMEN,22.829486000000003,24.866771,5.67695600409706
KOR,2011,TRY,MEN,44.78149,25.069867,11.226659983618298
KOR,2011,TRY,WOMEN,35.885468,24.866771,8.923557149838281
KOR,2011,UPPSRY,MEN,40.885197,25.069867,10.249864510587988
KOR,2011,UPPSRY,WOMEN,41.285046,24.866771,10.266257846064661
LTU,2011,NONE,MEN,8.014971000000003,1.395367,0.11183826039357003
LTU,2011,NONE,WOMEN,6.3384439999999955,1.632752,0.10349107117887993
LTU,2011,TRY,MEN,27.032896,1.395367,0.37720810992832
LTU,2011,TRY,WOMEN,39.308311,1.632752,0.64180723401872
LTU,2011,UPPSRY,MEN,64.952133,1.395367,0.90632062967811
LTU,2011,UPPSRY,WOMEN,54.353245,1.632752,0.8874536948024001
LUX,2011,NONE,MEN,20.734504,0.258222,0.05354105091888001
LUX,2011,NONE,WOMEN,24.800621000000007,0.260129,0.06451360740109001
LUX,2011,TRY,MEN,39.482323,0.258222,0.10195204409706
LUX,2011,TRY,WOMEN,34.525772,0.260129,0.08981154544588
LUX,2011,UPPSRY,MEN,39.783173,0.258222,0.10272890498406
LUX,2011,UPPSRY,WOMEN,40.673607,0.260129,0.10580384715302998
LVA,2011,NONE,MEN,15.741052999999994,0.941374,0.14818218026821994
LVA,2011,NONE,WOMEN,8.774688999999995,1.118336,0.09813050597503994
LVA,2011,TRY,MEN,20.322981,0.941374,0.19131525915894
LVA,2011,TRY,WOMEN,34.279606,1.118336,0.38336117455616003
LVA,2011,UPPSRY,MEN,63.935966,0.941374,0.60187656057284
LVA,2011,UPPSRY,WOMEN,56.945705,1.118336,0.6368443194688
MEX,2011,NONE,MEN,65.89465,56.472858,37.212592124097
MEX,2011,NONE,WOMEN,67.714151,58.894594,39.87997431199694
MEX,2011,TRY,MEN,16.553083,56.472858,9.34799905721214
MEX,2011,TRY,WOMEN,13.649809,58.894594,8.038999592325458
MEX,2011,UPPSRY,MEN,17.552267,56.472858,9.91226681869086
MEX,2011,UPPSRY,WOMEN,18.63604,58.894594,10.9756200956776
NLD,2011,NONE,MEN,26.353629999999995,8.263177,2.1776470928251
NLD,2011,NONE,WOMEN,29.07865000000001,8.429897,2.451300243990501
NLD,2011,TRY,MEN,33.408222,8.263177,2.7605805164129404
NLD,2011,TRY,WOMEN,30.674158,8.429897,2.58579992501726
NLD,2011,UPPSRY,MEN,40.238148,8.263177,3.3249493907619603
NLD,2011,UPPSRY,WOMEN,40.247192,8.429897,3.39279683099224
NOR,2011,NONE,MEN,18.15947,2.47986,0.450329432742
NOR,2011,NONE,WOMEN,18.045592999999997,2.473229,0.4463088392979699
NOR,2011,TRY,MEN,33.906898,2.47986,0.8408436007427998
NOR,2011,TRY,WOMEN,42.356129,2.473229,1.04756406570541
NOR,2011,UPPSRY,MEN,47.933632,2.47986,1.1886869665152
NOR,2011,UPPSRY,WOMEN,39.598278,2.473229,0.9793560949966199
OAVG,2011,NONE,MEN,25.074973999999997,0,0
OAVG,2011,NONE,WOMEN,25.975595999999996,0,0
OAVG,2011,TRY,MEN,28.910459,0,0
OAVG,2011,TRY,WOMEN,32.556911,0,0
OAVG,2011,UPPSRY,MEN,46.014567,0,0
OAVG,2011,UPPSRY,WOMEN,41.467493,0,0
POL,2011,NONE,MEN,10.894254000000004,18.650105,2.0317898099667007
POL,2011,NONE,WOMEN,11.276944999999998,19.875565,2.24135653348925
POL,2011,TRY,MEN,19.445086,18.650105,3.6265289563403003
POL,2011,TRY,WOMEN,27.051256,19.875565,5.376589969596401
POL,2011,UPPSRY,MEN,69.66066,18.650105,12.991786233692999
POL,2011,UPPSRY,WOMEN,61.671799,19.875565,12.257618496914352
PRT,2011,NONE,MEN,67.950954,5.04199,3.4260803055846
PRT,2011,NONE,WOMEN,62.079012,5.5155695,3.42401105177334
PRT,2011,TRY,MEN,14.522358,5.04199,0.7322158381242001
PRT,2011,TRY,WOMEN,19.913658,5.5155695,1.09835164698231
PRT,2011,UPPSRY,MEN,17.526688,5.04199,0.8836938562912001
PRT,2011,UPPSRY,WOMEN,18.00733,5.5155695,0.9932068012443499
RUS,2011,NONE,MEN,8.285954000000004,66.113271,5.478115222955342
RUS,2011,NONE,WOMEN,6.285518999999994,76.84764,4.8302730132515945
RUS,2011,TRY,MEN,42.036205,66.113271,27.791510129765552
RUS,2011,TRY,WOMEN,58.022251,76.84764,44.5887305683764
RUS,2011,UPPSRY,MEN,49.677841,66.113271,32.84364564727911
RUS,2011,UPPSRY,WOMEN,35.69223,76.84764,27.428636418372
SVK,2011,NONE,MEN,6.742436999999995,2.6284625,0.17722242813112488
SVK,2011,NONE,WOMEN,10.721794000000003,2.7699215,0.2969852771917101
SVK,2011,TRY,MEN,16.824114,2.6284625,0.44221552744725
SVK,2011,TRY,WOMEN,20.399017,2.7699215,0.5650367576716551
SVK,2011,UPPSRY,MEN,76.433449,2.6284625,2.009024544421625
SVK,2011,UPPSRY,WOMEN,68.879189,2.7699215,1.907899465136635
SVN,2011,NONE,MEN,13.658625999999998,1.01543,0.1386937859918
SVN,2011,NONE,WOMEN,17.474699,1.037066,0.18122416193134003
SVN,2011,TRY,MEN,20.281788,1.01543,0.2059473598884
SVN,2011,TRY,WOMEN,30.120878,1.037066,0.31237338463948
SVN,2011,UPPSRY,MEN,66.059586,1.01543,0.6707888541197999
SVN,2011,UPPSRY,WOMEN,52.404423,1.037066,0.54346845342918
SWE,2011,NONE,MEN,14.476304999999996,4.708541,0.68162275621005
SWE,2011,NONE,WOMEN,11.410286000000013,4.740675,0.5409245758305007
SWE,2011,TRY,MEN,29.544264,4.708541,1.39110378358824
SWE,2011,TRY,WOMEN,40.965481,4.740675,1.9420403163967501
SWE,2011,UPPSRY,MEN,55.979431,4.708541,2.6358144602017104
SWE,2011,UPPSRY,WOMEN,47.624233,4.740675,2.25771010777275
TUR,2011,NONE,MEN,63.55291,37.288074,23.6976561099534
TUR,2011,NONE,WOMEN,72.811296,36.935568,26.893265745761283
TUR,2011,TRY,MEN,15.678202,37.288074,5.84609956362948
TUR,2011,TRY,WOMEN,12.137356,36.935568,4.483001378782081
TUR,2011,UPPSRY,MEN,20.768888,37.288074,7.74431832641712
TUR,2011,UPPSRY,WOMEN,15.051348,36.935568,5.559300875456641
USA,2011,NONE,MEN,11.650725999999992,153.21298,17.850424496234787
USA,2011,NONE,WOMEN,9.856132000000002,158.370501,15.609205627621323
USA,2011,TRY,MEN,40.254238,153.21298,61.6747176160924
USA,2011,TRY,WOMEN,44.586857,158.370501,70.61242881105358
USA,2011,UPPSRY,MEN,48.095036,153.21298,73.6878378876728
USA,2011,UPPSRY,WOMEN,45.557011,158.370501,72.14886656132511
ZAF,2011,NONE,MEN,54.2975275,25.245709,13.707795786844976
ZAF,2011,NONE,WOMEN,57.8128859,26.772684,15.478061253287557
ZAF,2011,TRY,MEN,8.0584145,25.245709,2.034403874683805
ZAF,2011,TRY,WOMEN,6.2947421,26.772684,1.6852714110479643
ZAF,2011,UPPSRY,MEN,37.644058,25.245709,9.503509338471222
ZAF,2011,UPPSRY,WOMEN,35.892372,26.772684,9.609351335664481
ARG,2012,NONE,MEN,44.301645,20.420391,9.04656912843195
ARG,2012,NONE,WOMEN,38.779701,21.31288,8.265071138488802
ARG,2012,TRY,MEN,16.450983,20.420391,3.35935505194353
ARG,2012,TRY,WOMEN,24.307671,21.31288,5.1806647510248
ARG,2012,UPPSRY,MEN,39.247372,20.420391,8.014466819624518
ARG,2012,UPPSRY,WOMEN,36.912628,21.31288,7.867144110486399
AUS,2012,NONE,MEN,22.073616,11.312979,2.49718354262064
AUS,2012,NONE,WOMEN,25.030862999999997,11.420486,2.8586462045941796
AUS,2012,TRY,MEN,37.532192,11.312979,4.24600899919968
AUS,2012,TRY,WOMEN,44.97641,11.420486,5.1365246073526
AUS,2012,UPPSRY,MEN,40.394192,11.312979,4.56978645817968
AUS,2012,UPPSRY,WOMEN,29.992727,11.420486,3.4253151880532196
AUT,2012,NONE,MEN,12.26450299999999,4.109431,0.5040012882779296
AUT,2012,NONE,WOMEN,21.837638,4.31688,0.9427046272944
AUT,2012,TRY,MEN,30.735928,4.109431,1.26307175336968
AUT,2012,TRY,WOMEN,26.770844,4.31688,1.1556652104672
AUT,2012,UPPSRY,MEN,56.999569,4.109431,2.34235795835239
AUT,2012,UPPSRY,WOMEN,51.391518,4.31688,2.2185101622384003
BEL,2012,NONE,MEN,29.259062999999998,5.430643,1.5889552566750897
BEL,2012,NONE,WOMEN,27.44782699999999,5.637105,1.5472628282083496
BEL,2012,TRY,MEN,32.722958,5.430643,1.7770670280199399
BEL,2012,TRY,WOMEN,37.926952,5.637105,2.1379821075396
BEL,2012,UPPSRY,MEN,38.017979,5.430643,2.0646207153049696
BEL,2012,UPPSRY,WOMEN,34.625221,5.637105,1.9518600642520503
BRA,2012,NONE,MEN,57.674595,97.132054,56.020518759681295
BRA,2012,NONE,WOMEN,52.539494000000005,101.18288,53.16097316662721
BRA,2012,TRY,MEN,11.10502,97.132054,10.7865340231108
BRA,2012,TRY,WOMEN,14.725452,101.18288,14.8996364266176
BRA,2012,UPPSRY,MEN,31.220385,97.132054,30.325001217207898
BRA,2012,UPPSRY,WOMEN,32.735054,101.18288,33.1222704067552
CAN,2012,NONE,MEN,12.348697000000001,17.2099,2.1251984050030006
CAN,2012,NONE,WOMEN,9.732463999999993,17.504322,1.7036018370940786
CAN,2012,TRY,MEN,46.772137,17.2099,8.049438005563001
CAN,2012,TRY,WOMEN,57.794395,17.504322,10.116516998751898
CAN,2012,UPPSRY,MEN,40.879166,17.2099,7.035263589434001
CAN,2012,UPPSRY,WOMEN,32.473141,17.504322,5.684203164154019
CHE,2012,NONE,MEN,11.70405199999999,3.945389,0.4617703801622796
CHE,2012,NONE,WOMEN,16.994553999999994,4.051472,0.6885295968348799
CHE,2012,TRY,MEN,41.201698,3.945389,1.6255672607052198
CHE,2012,TRY,WOMEN,29.316168,4.051472,1.1877363379929602
CHE,2012,UPPSRY,MEN,47.09425,3.945389,1.8580513591325
CHE,2012,UPPSRY,WOMEN,53.689278,4.051472,2.1752060651721603
CRI,2012,NONE,MEN,61.732847,2.3510320195684,1.4513589995611704
CRI,2012,NONE,WOMEN,60.042835,2.301426911,1.3818419628173269
CRI,2012,TRY,MEN,22.458946,2.3510320195684,0.5280170117175764
CRI,2012,TRY,WOMEN,24.033546,2.301426911,0.5531144953115641
CRI,2012,UPPSRY,MEN,15.808207,2.3510320195684,0.3716560082896531
CRI,2012,UPPSRY,WOMEN,15.923619,2.301426911,0.3664704528711091
CZE,2012,NONE,MEN,5.175623999999999,5.160913,0.2671094518471199
CZE,2012,NONE,WOMEN,9.973081999999991,5.348373,0.5333976249558595
CZE,2012,TRY,MEN,19.016911,5.160913,0.98144623199743
CZE,2012,TRY,WOMEN,19.544611,5.348373,1.0453186976790299
CZE,2012,UPPSRY,MEN,75.807465,5.160913,3.91235731615545
CZE,2012,UPPSRY,WOMEN,70.482307,5.348373,3.76965667736511
DEU,2012,NONE,MEN,11.48311799999999,39.305461,4.513492467073976
DEU,2012,NONE,WOMEN,15.933293000000006,41.120365,6.551828238119453
DEU,2012,TRY,MEN,30.480848,39.305461,11.98063782310928
DEU,2012,TRY,WOMEN,25.742893,41.120365,10.58557156315945
DEU,2012,UPPSRY,MEN,58.036034,39.305461,22.81133070981674
DEU,2012,UPPSRY,WOMEN,58.323814,41.120365,23.982965198721097
DNK,2012,NONE,MEN,22.061131000000003,2.771208,0.6113598271624802
DNK,2012,NONE,WOMEN,20.255707,2.815877,0.57037579460039
DNK,2012,TRY,MEN,29.428951,2.771208,0.8155374444280801
DNK,2012,TRY,WOMEN,39.937965,2.815877,1.12460397070305
DNK,2012,UPPSRY,MEN,48.509918,2.771208,1.34431072840944
DNK,2012,UPPSRY,WOMEN,39.806328,2.815877,1.12089723469656
ESP,2012,NONE,MEN,47.06618,23.055722,10.8514476168196
ESP,2012,NONE,WOMEN,43.603992,23.710682,10.338803882425438
ESP,2012,TRY,MEN,31.075237,23.055722,7.164620253561139
ESP,2012,TRY,WOMEN,34.241261,23.710682,8.118836508500019
ESP,2012,UPPSRY,MEN,21.858583,23.055722,5.03965412961926
ESP,2012,UPPSRY,WOMEN,22.154747,23.710682,5.25304160907454
EST,2012,NONE,MEN,12.731651,0.617153,0.07857376609602999
EST,2012,NONE,WOMEN,7.572361000000001,0.705543,0.05342626297023001
EST,2012,TRY,MEN,28.885132,0.617153,0.17826545869195998
EST,2012,TRY,WOMEN,45.828297,0.705543,0.32333834150271
EST,2012,UPPSRY,MEN,58.383217,0.617153,0.36031377521200997
EST,2012,UPPSRY,WOMEN,46.599342,0.705543,0.32877839552706
FIN,2012,NONE,MEN,17.726776,2.659576,0.47145708006976
FIN,2012,NONE,WOMEN,12.632767000000001,2.754391,0.34795579729897
FIN,2012,TRY,MEN,33.281662,2.659576,0.8851510949531198
FIN,2012,TRY,WOMEN,46.156898,2.754391,1.27134144439118
FIN,2012,UPPSRY,MEN,48.991562,2.659576,1.30296782497712
FIN,2012,UPPSRY,WOMEN,41.210335,2.754391,1.13509375830985
FRA,2012,NONE,MEN,26.645609000000007,31.671749,8.439130402001412
FRA,2012,NONE,WOMEN,28.249832999999995,33.731249,9.529021511314168
FRA,2012,TRY,MEN,28.958441,31.671749,9.17164474783309
FRA,2012,TRY,WOMEN,32.671661,33.731249,11.02055932434589
FRA,2012,UPPSRY,MEN,44.39595,31.671749,14.0609738501655
FRA,2012,UPPSRY,WOMEN,39.078506,33.731249,13.181668164339937
G20,2012,NONE,MEN,35.749206,2332.5297225,833.8608555077533
G20,2012,NONE,WOMEN,38.295391,2278.005884,872.3712602808065
G20,2012,TRY,MEN,28.120506,2332.5297225,655.9191605673958
G20,2012,TRY,WOMEN,29.668259,2278.005884,675.8446857003595
G20,2012,UPPSRY,MEN,36.130288,2332.5297225,842.7497064248507
G20,2012,UPPSRY,WOMEN,32.03635,2278.005884,729.7899380188339
GBR,2012,NONE,MEN,20.268730000000005,31.315222,6.347197796080601
GBR,2012,NONE,WOMEN,23.534438999999992,32.389808,7.6227596059771185
GBR,2012,TRY,MEN,40.365162,31.315222,12.64044009095964
GBR,2012,TRY,WOMEN,41.580528,32.389808,13.467853184586241
GBR,2012,UPPSRY,MEN,39.366108,31.315222,12.327584112959759
GBR,2012,UPPSRY,WOMEN,34.885033,32.389808,11.29919520943664
GRC,2012,NONE,MEN,35.88777,5.395069,1.9361699540613002
GRC,2012,NONE,WOMEN,32.586786000000004,5.649941,1.8411341827962602
GRC,2012,TRY,MEN,26.705133,5.395069,1.44076035189177
GRC,2012,TRY,WOMEN,26.733065,5.649941,1.51040239999165
GRC,2012,UPPSRY,MEN,37.407097,5.395069,2.01813869404693
GRC,2012,UPPSRY,WOMEN,40.680149,5.649941,2.29840441721209
HUN,2012,NONE,MEN,15.292670999999999,4.720312,0.72186178433352
HUN,2012,NONE,WOMEN,20.340325000000007,5.200052,1.0577074769690005
HUN,2012,TRY,MEN,19.088211,4.720312,0.9010231144183201
HUN,2012,TRY,WOMEN,24.860256,5.200052,1.2927462393331202
HUN,2012,UPPSRY,MEN,65.619118,4.720312,3.09742710124816
HUN,2012,UPPSRY,WOMEN,54.799419,5.200052,2.8495982836978806
IDN,2012,NONE,MEN,64.5243202,125.181058,80.77222669366772
IDN,2012,NONE,WOMEN,71.9911765,123.270656,88.74399553366784
IDN,2012,TRY,MEN,9.3656998,125.181058,11.724082098743882
IDN,2012,TRY,WOMEN,8.6462975,123.270656,10.6583476479616
IDN,2012,UPPSRY,MEN,26.10998,125.181058,32.684749207588396
IDN,2012,UPPSRY,WOMEN,19.362526,123.270656,23.86831281837056
IND,2012,NONE,MEN,78.4178376,658.420351,516.3190015725299
IND,2012,NONE,WOMEN,87.7055421,607.359892,532.6882857765745
IND,2012,TRY,MEN,12.001555,658.420351,79.02068055645805
IND,2012,TRY,WOMEN,6.8007197,607.359892,41.304843825142726
IND,2012,UPPSRY,MEN,9.5806074,658.420351,63.08066887101197
IND,2012,UPPSRY,WOMEN,5.4937382,607.359892,33.36676239828274
IRL,2012,NONE,MEN,28.203709000000003,2.275017,0.6416391743805301
IRL,2012,NONE,WOMEN,22.596938999999992,2.31868,0.5239507052051998
IRL,2012,TRY,MEN,36.214603,2.275017,0.8238883747325099
IRL,2012,TRY,WOMEN,43.099594,2.31868,0.9993416661592001
IRL,2012,UPPSRY,MEN,35.581688,2.275017,0.80948945088696
IRL,2012,UPPSRY,WOMEN,34.303467,2.31868,0.7953876286356
ISL,2012,NONE,MEN,28.373937999999995,0.160906,0.04565536867827999
ISL,2012,NONE,WOMEN,32.771282,0.159817,0.05237407975394
ISL,2012,TRY,MEN,28.174547,0.160906,0.04533453659582
ISL,2012,TRY,WOMEN,39.662426,0.159817,0.06338729936042001
ISL,2012,UPPSRY,MEN,43.451515,0.160906,0.0699160947259
ISL,2012,UPPSRY,WOMEN,27.566292,0.159817,0.04405562088564
ISR,2012,NONE,MEN,16.24101300000001,3.916125,0.6360183703462504
ISR,2012,NONE,WOMEN,14.687439000000012,3.9944,0.5866750634160005
ISR,2012,TRY,MEN,41.942001,3.916125,1.6425011866612498
ISR,2012,TRY,WOMEN,50.800053,3.9944,2.0291573170320003
ISR,2012,UPPSRY,MEN,41.816986,3.916125,1.6376054429925
ISR,2012,UPPSRY,WOMEN,34.512508,3.9944,1.378567619552
ITA,2012,NONE,MEN,44.327878999999996,29.142124,12.918085464749959
ITA,2012,NONE,WOMEN,41.226585,31.049119,12.80049143628615
ITA,2012,TRY,MEN,13.924894,29.142124,4.058009876348559
ITA,2012,TRY,WOMEN,17.459343,31.049119,5.4209721846881695
ITA,2012,UPPSRY,MEN,41.747227,29.142124,12.16602865890148
ITA,2012,UPPSRY,WOMEN,41.314072,31.049119,12.82765537902568
JPN,2012,NONE,MEN,53.240879,62.079707,33.05178168742453
JPN,2012,NONE,WOMEN,53.520702,65.51295,35.062990740909
JPN,2012,TRY,MEN,46.759121,62.079707,29.02792531257547
JPN,2012,TRY,WOMEN,46.479298,65.51295,30.449959259091003
KOR,2012,NONE,MEN,13.322772999999998,25.18738,3.3556574620474
KOR,2012,NONE,WOMEN,21.744846999999993,25.012473,5.4389239847663085
KOR,2012,TRY,MEN,45.902386,25.18738,11.5616083908868
KOR,2012,TRY,WOMEN,37.499748,25.012473,9.37961434356804
KOR,2012,UPPSRY,MEN,40.774841,25.18738,10.2701141470658
KOR,2012,UPPSRY,WOMEN,40.755405,25.012473,10.193934671665652
LTU,2012,NONE,MEN,7.976106999999999,1.376204,0.10976750357827998
LTU,2012,NONE,WOMEN,5.5016099999999994,1.611569,0.08866224126089998
LTU,2012,TRY,MEN,27.258413,1.376204,0.37513137004252006
LTU,2012,TRY,WOMEN,40.19408,1.611569,0.6477553331152
LTU,2012,UPPSRY,MEN,64.76548,1.376204,0.8913051263792
LTU,2012,UPPSRY,WOMEN,54.30431,1.611569,0.8751514256239
LUX,2012,NONE,MEN,19.78048000000001,0.265121,0.05244220638080003
LUX,2012,NONE,WOMEN,23.665085000000005,0.265831,0.06290913210635
LUX,2012,TRY,MEN,41.909679,0.265121,0.11111136006159
LUX,2012,TRY,WOMEN,36.237282,0.265831,0.09632992911341999
LUX,2012,UPPSRY,MEN,38.309841,0.265121,0.10156743355761
LUX,2012,UPPSRY,WOMEN,40.097633,0.265831,0.10659193878022999
LVA,2012,NONE,MEN,14.350834000000006,0.930697,0.13356278151298007
LVA,2012,NONE,WOMEN,7.815560000000005,1.103627,0.08625463036120004
LVA,2012,TRY,MEN,21.241619,0.930697,0.19769511078443
LVA,2012,TRY,WOMEN,36.352661,1.103627,0.40119778201446993
LVA,2012,UPPSRY,MEN,64.407547,0.930697,0.59943910770259
LVA,2012,UPPSRY,WOMEN,55.831779,1.103627,0.6161745876243299
MEX,2012,NONE,MEN,65.210509,57.246931,37.33101509197879
MEX,2012,NONE,WOMEN,66.722599,59.688739,39.82587797112661
MEX,2012,TRY,MEN,17.155567,57.246931,9.82103560314877
MEX,2012,TRY,WOMEN,14.435471,59.688739,8.61635060861069
MEX,2012,UPPSRY,MEN,17.633924,57.246931,10.09488030487244
