LOCATION,INDICATOR,SUBJECT,ASAB,FREQUENCY,TIME,Value,Flag Codes
PRT,EDUADULT,UPPSRY,MEN,A,2005,13.594036,
PRT,EDUADULT,UPPSRY,MEN,A,2006,14.100322,
PRT,EDUADULT,UPPSRY,MEN,A,2007,13.792468,
PRT,EDUADULT,UPPSRY,MEN,A,2008,14.144771,
PRT,EDUADULT,UPPSRY,MEN,A,2009,15.362417,
PRT,EDUADULT,UPPSRY,MEN,A,2010,16.390604,
PRT,EDUADULT,UPPSRY,MEN,A,2011,17.526688,
PRT,EDUADULT,UPPSRY,MEN,A,2012,18.548254,
PRT,EDUADULT,UPPSRY,MEN,A,2013,20.508369,
PRT,EDUADULT,UPPSRY,MEN,A,2014,21.578482,
PRT,EDUADULT,UPPSRY,MEN,A,2015,22.933455,
PRT,EDUADULT,UPPSRY,MEN,A,2016,23.632545,
PRT,EDUADULT,UPPSRY,MEN,A,2017,24.123669,
PRT,EDUADULT,UPPSRY,MEN,A,2018,25.07633,
PRT,EDUADULT,UPPSRY,MEN,A,2019,26.194712,
PRT,EDUADULT,UPPSRY,MEN,A,2020,28.804491,
PRT,EDUADULT,UPPSRY,WOMEN,A,2000,10.090363,
PRT,EDUADULT,UPPSRY,WOMEN,A,2001,10.45851,
PRT,EDUADULT,UPPSRY,WOMEN,A,2002,10.758035,
PRT,EDUADULT,UPPSRY,WOMEN,A,2003,11.575251,
PRT,EDUADULT,UPPSRY,WOMEN,A,2004,12.278273,
PRT,EDUADULT,UPPSRY,WOMEN,A,2005,13.617675,
PRT,EDUADULT,UPPSRY,WOMEN,A,2006,14.157507,
PRT,EDUADULT,UPPSRY,WOMEN,A,2007,13.735521,
PRT,EDUADULT,UPPSRY,WOMEN,A,2008,13.756877,
PRT,EDUADULT,UPPSRY,WOMEN,A,2009,15.117272,
PRT,EDUADULT,UPPSRY,WOMEN,A,2010,16.551435,
PRT,EDUADULT,UPPSRY,WOMEN,A,2011,18.00733,
PRT,EDUADULT,UPPSRY,WOMEN,A,2012,19.62958,
PRT,EDUADULT,UPPSRY,WOMEN,A,2013,20.965033,
PRT,EDUADULT,UPPSRY,WOMEN,A,2014,21.549849,
PRT,EDUADULT,UPPSRY,WOMEN,A,2015,21.650822,
PRT,EDUADULT,UPPSRY,WOMEN,A,2016,22.537746,
PRT,EDUADULT,UPPSRY,WOMEN,A,2017,23.72171,
PRT,EDUADULT,UPPSRY,WOMEN,A,2018,24.596498,
PRT,EDUADULT,UPPSRY,WOMEN,A,2019,25.615692,
PRT,EDUADULT,UPPSRY,WOMEN,A,2020,25.803881,
SVK,EDUADULT,TRY,MEN,A,2000,10.959901,
SVK,EDUADULT,TRY,MEN,A,2001,11.300043,
SVK,EDUADULT,TRY,MEN,A,2002,10.847263,
SVK,EDUADULT,TRY,MEN,A,2003,11.806131,
SVK,EDUADULT,TRY,MEN,A,2004,12.776643,
SVK,EDUADULT,TRY,MEN,A,2005,14.613985,
SVK,EDUADULT,TRY,MEN,A,2006,15.167458,
SVK,EDUADULT,TRY,MEN,A,2007,14.134305,
SVK,EDUADULT,TRY,MEN,A,2008,14.460915,
SVK,EDUADULT,TRY,MEN,A,2009,14.884904,
SVK,EDUADULT,TRY,MEN,A,2010,15.694606,
SVK,EDUADULT,TRY,MEN,A,2011,16.824114,
SVK,EDUADULT,TRY,MEN,A,2012,16.695482,
SVK,EDUADULT,TRY,MEN,A,2013,17.869171,
SVK,EDUADULT,TRY,MEN,A,2014,18.226486,
SVK,EDUADULT,TRY,MEN,A,2015,18.404339,
SVK,EDUADULT,TRY,MEN,A,2016,18.87179,
SVK,EDUADULT,TRY,MEN,A,2017,19.760481,
SVK,EDUADULT,TRY,MEN,A,2018,20.983791,
SVK,EDUADULT,TRY,MEN,A,2019,21.704424,
SVK,EDUADULT,TRY,MEN,A,2020,22.011438,
SVK,EDUADULT,TRY,WOMEN,A,2000,9.8055792,
SVK,EDUADULT,TRY,WOMEN,A,2001,10.596579,
SVK,EDUADULT,TRY,WOMEN,A,2002,11.067083,
SVK,EDUADULT,TRY,WOMEN,A,2003,11.764061,
SVK,EDUADULT,TRY,WOMEN,A,2004,12.777056,
SVK,EDUADULT,TRY,WOMEN,A,2005,13.411284,
SVK,EDUADULT,TRY,WOMEN,A,2006,13.981843,
SVK,EDUADULT,TRY,WOMEN,A,2007,14.735466,
SVK,EDUADULT,TRY,WOMEN,A,2008,15.060336,
SVK,EDUADULT,TRY,WOMEN,A,2009,16.626591,
SVK,EDUADULT,TRY,WOMEN,A,2010,18.939117,
SVK,EDUADULT,TRY,WOMEN,A,2011,20.399017,
SVK,EDUADULT,TRY,WOMEN,A,2012,21.252121,
SVK,EDUADULT,TRY,WOMEN,A,2013,21.877571,
SVK,EDUADULT,TRY,WOMEN,A,2014,22.530985,
SVK,EDUADULT,TRY,WOMEN,A,2015,23.898914,
SVK,EDUADULT,TRY,WOMEN,A,2016,25.099613,
SVK,EDUADULT,TRY,WOMEN,A,2017,26.452528,
SVK,EDUADULT,TRY,WOMEN,A,2018,28.216055,
SVK,EDUADULT,TRY,WOMEN,A,2019,29.91453,
SVK,EDUADULT,TRY,WOMEN,A,2020,31.597046,
SVK,EDUADULT,UPPSRY,MEN,A,2000,77.92009,
SVK,EDUADULT,UPPSRY,MEN,A,2001,78.490456,
SVK,EDUADULT,UPPSRY,MEN,A,2002,79.259628,
SVK,EDUADULT,UPPSRY,MEN,A,2003,78.507576,
SVK,EDUADULT,UPPSRY,MEN,A,2004,77.890732,
SVK,EDUADULT,UPPSRY,MEN,A,2005,76.51458,
SVK,EDUADULT,UPPSRY,MEN,A,2006,76.770348,
SVK,EDUADULT,UPPSRY,MEN,A,2007,77.735916,
SVK,EDUADULT,UPPSRY,MEN,A,2008,78.229965,
SVK,EDUADULT,UPPSRY,MEN,A,2009,78.351387,
SVK,EDUADULT,UPPSRY,MEN,A,2010,77.152206,
SVK,EDUADULT,UPPSRY,MEN,A,2011,76.433449,
SVK,EDUADULT,UPPSRY,MEN,A,2012,76.771286,
SVK,EDUADULT,UPPSRY,MEN,A,2013,75.724045,
SVK,EDUADULT,UPPSRY,MEN,A,2014,73.974831,
SVK,EDUADULT,UPPSRY,MEN,A,2015,74.237206,
SVK,EDUADULT,UPPSRY,MEN,A,2016,74.100517,
SVK,EDUADULT,UPPSRY,MEN,A,2017,72.749466,
SVK,EDUADULT,UPPSRY,MEN,A,2018,71.502182,
SVK,EDUADULT,UPPSRY,MEN,A,2019,70.237663,
SVK,EDUADULT,UPPSRY,MEN,A,2020,71.116478,
SVK,EDUADULT,UPPSRY,WOMEN,A,2000,69.089882,
SVK,EDUADULT,UPPSRY,WOMEN,A,2001,69.997215,
SVK,EDUADULT,UPPSRY,WOMEN,A,2002,70.775116,
SVK,EDUADULT,UPPSRY,WOMEN,A,2003,71.43399,
SVK,EDUADULT,UPPSRY,WOMEN,A,2004,70.660858,
SVK,EDUADULT,UPPSRY,WOMEN,A,2005,71.290161,
SVK,EDUADULT,UPPSRY,WOMEN,A,2006,71.776314,
SVK,EDUADULT,UPPSRY,WOMEN,A,2007,71.775894,
SVK,EDUADULT,UPPSRY,WOMEN,A,2008,72.169426,
SVK,EDUADULT,UPPSRY,WOMEN,A,2009,72.06427,
SVK,EDUADULT,UPPSRY,WOMEN,A,2010,70.170113,
SVK,EDUADULT,UPPSRY,WOMEN,A,2011,68.879189,
SVK,EDUADULT,UPPSRY,WOMEN,A,2012,68.718964,
SVK,EDUADULT,UPPSRY,WOMEN,A,2013,68.135063,
SVK,EDUADULT,UPPSRY,WOMEN,A,2014,66.946465,
SVK,EDUADULT,UPPSRY,WOMEN,A,2015,66.028343,
SVK,EDUADULT,UPPSRY,WOMEN,A,2016,65.42128,
SVK,EDUADULT,UPPSRY,WOMEN,A,2017,63.631351,
SVK,EDUADULT,UPPSRY,WOMEN,A,2018,62.447418,
SVK,EDUADULT,UPPSRY,WOMEN,A,2019,60.556641,
SVK,EDUADULT,UPPSRY,WOMEN,A,2020,60.173664,
ESP,EDUADULT,TRY,MEN,A,2000,23.551453,
ESP,EDUADULT,TRY,MEN,A,2001,24.345806,
ESP,EDUADULT,TRY,MEN,A,2002,25.166859,
ESP,EDUADULT,TRY,MEN,A,2003,25.760103,
ESP,EDUADULT,TRY,MEN,A,2004,26.523417,
ESP,EDUADULT,TRY,MEN,A,2005,28.196224,
ESP,EDUADULT,TRY,MEN,A,2006,28.268433,
ESP,EDUADULT,TRY,MEN,A,2007,28.610725,
ESP,EDUADULT,TRY,MEN,A,2008,28.865133,
ESP,EDUADULT,TRY,MEN,A,2009,28.886629,
ESP,EDUADULT,TRY,MEN,A,2010,29.568083,
ESP,EDUADULT,TRY,MEN,A,2011,30.52334,
ESP,EDUADULT,TRY,MEN,A,2012,31.075237,
ESP,EDUADULT,TRY,MEN,A,2013,32.047512,
ESP,EDUADULT,TRY,MEN,A,2014,32.813118,
ESP,EDUADULT,TRY,MEN,A,2015,32.657227,
ESP,EDUADULT,TRY,MEN,A,2016,32.98119,
ESP,EDUADULT,TRY,MEN,A,2017,33.75465,
ESP,EDUADULT,TRY,MEN,A,2018,34.640388,
ESP,EDUADULT,TRY,MEN,A,2019,35.831165,
ESP,EDUADULT,TRY,MEN,A,2020,36.685833,
ESP,EDUADULT,TRY,WOMEN,A,2000,21.862101,
ESP,EDUADULT,TRY,WOMEN,A,2001,23.1574,
ESP,EDUADULT,TRY,WOMEN,A,2002,24.674786,
ESP,EDUADULT,TRY,WOMEN,A,2003,25.490288,
ESP,EDUADULT,TRY,WOMEN,A,2004,26.976271,
ESP,EDUADULT,TRY,WOMEN,A,2005,28.846592,
ESP,EDUADULT,TRY,WOMEN,A,2006,29.3603,
ESP,EDUADULT,TRY,WOMEN,A,2007,29.956184,
ESP,EDUADULT,TRY,WOMEN,A,2008,30.188587,
ESP,EDUADULT,TRY,WOMEN,A,2009,31.115898,
ESP,EDUADULT,TRY,WOMEN,A,2010,32.491753,
ESP,EDUADULT,TRY,WOMEN,A,2011,33.326809,
ESP,EDUADULT,TRY,WOMEN,A,2012,34.241261,
ESP,EDUADULT,TRY,WOMEN,A,2013,35.431107,
ESP,EDUADULT,TRY,WOMEN,A,2014,36.547832,
ESP,EDUADULT,TRY,WOMEN,A,2015,37.504776,
ESP,EDUADULT,TRY,WOMEN,A,2016,38.397327,
ESP,EDUADULT,TRY,WOMEN,A,2017,38.934372,
ESP,EDUADULT,TRY,WOMEN,A,2018,39.846661,
ESP,EDUADULT,TRY,WOMEN,A,2019,41.339748,
ESP,EDUADULT,TRY,WOMEN,A,2020,42.658867,
ESP,EDUADULT,UPPSRY,MEN,A,2000,16.299185,
ESP,EDUADULT,UPPSRY,MEN,A,2001,17.103823,
ESP,EDUADULT,UPPSRY,MEN,A,2002,17.642693,
ESP,EDUADULT,UPPSRY,MEN,A,2003,18.279217,
ESP,EDUADULT,UPPSRY,MEN,A,2004,18.861534,
ESP,EDUADULT,UPPSRY,MEN,A,2005,20.388577,
ESP,EDUADULT,UPPSRY,MEN,A,2006,20.971115,
ESP,EDUADULT,UPPSRY,MEN,A,2007,21.657253,
ESP,EDUADULT,UPPSRY,MEN,A,2008,21.647127,
ESP,EDUADULT,UPPSRY,MEN,A,2009,21.737738,
ESP,EDUADULT,UPPSRY,MEN,A,2010,22.110355,
ESP,EDUADULT,UPPSRY,MEN,A,2011,22.045816,
ESP,EDUADULT,UPPSRY,MEN,A,2012,21.858583,
ESP,EDUADULT,UPPSRY,MEN,A,2013,21.372114,
ESP,EDUADULT,UPPSRY,MEN,A,2014,22.024538,
ESP,EDUADULT,UPPSRY,MEN,A,2015,22.65926,
ESP,EDUADULT,UPPSRY,MEN,A,2016,22.688265,
ESP,EDUADULT,UPPSRY,MEN,A,2017,22.721037,
ESP,EDUADULT,UPPSRY,MEN,A,2018,22.596468,
ESP,EDUADULT,UPPSRY,MEN,A,2019,22.480856,
ESP,EDUADULT,UPPSRY,MEN,A,2020,23.08164,
ESP,EDUADULT,UPPSRY,WOMEN,A,2000,15.481082,
ESP,EDUADULT,UPPSRY,WOMEN,A,2001,16.142826,
ESP,EDUADULT,UPPSRY,WOMEN,A,2002,16.992916,
ESP,EDUADULT,UPPSRY,WOMEN,A,2003,17.786108,
ESP,EDUADULT,UPPSRY,WOMEN,A,2004,18.36647,
ESP,EDUADULT,UPPSRY,WOMEN,A,2005,20.084293,
ESP,EDUADULT,UPPSRY,WOMEN,A,2006,20.785103,
ESP,EDUADULT,UPPSRY,WOMEN,A,2007,21.065844,
ESP,EDUADULT,UPPSRY,WOMEN,A,2008,21.514883,
ESP,EDUADULT,UPPSRY,WOMEN,A,2009,21.530878,
ESP,EDUADULT,UPPSRY,WOMEN,A,2010,21.597589,
ESP,EDUADULT,UPPSRY,WOMEN,A,2011,22.204897,
ESP,EDUADULT,UPPSRY,WOMEN,A,2012,22.154747,
ESP,EDUADULT,UPPSRY,WOMEN,A,2013,22.068859,
ESP,EDUADULT,UPPSRY,WOMEN,A,2014,21.853004,
ESP,EDUADULT,UPPSRY,WOMEN,A,2015,22.046331,
ESP,EDUADULT,UPPSRY,WOMEN,A,2016,22.472944,
ESP,EDUADULT,UPPSRY,WOMEN,A,2017,22.725344,
ESP,EDUADULT,UPPSRY,WOMEN,A,2018,23.12767,
ESP,EDUADULT,UPPSRY,WOMEN,A,2019,22.951399,
ESP,EDUADULT,UPPSRY,WOMEN,A,2020,23.273985,
SWE,EDUADULT,TRY,MEN,A,2000,28.110241,
SWE,EDUADULT,TRY,MEN,A,2001,29.704935,
SWE,EDUADULT,TRY,MEN,A,2002,30.346062,
SWE,EDUADULT,TRY,MEN,A,2003,31.010715,
SWE,EDUADULT,TRY,MEN,A,2004,31.638466,
SWE,EDUADULT,TRY,MEN,A,2005,25.071199,
SWE,EDUADULT,TRY,MEN,A,2006,25.998913,
SWE,EDUADULT,TRY,MEN,A,2007,26.804079,
SWE,EDUADULT,TRY,MEN,A,2008,27.286299,
SWE,EDUADULT,TRY,MEN,A,2009,28.141668,
SWE,EDUADULT,TRY,MEN,A,2010,28.961029,
SWE,EDUADULT,TRY,MEN,A,2011,29.544264,
SWE,EDUADULT,TRY,MEN,A,2012,30.078955,
SWE,EDUADULT,TRY,MEN,A,2013,31.174072,
SWE,EDUADULT,TRY,MEN,A,2014,32.535137,
SWE,EDUADULT,TRY,MEN,A,2015,33.02187,
SWE,EDUADULT,TRY,MEN,A,2016,34.458351,
SWE,EDUADULT,TRY,MEN,A,2017,35.476173,
SWE,EDUADULT,TRY,MEN,A,2018,36.428112,
SWE,EDUADULT,TRY,MEN,A,2019,36.802536,
SWE,EDUADULT,TRY,MEN,A,2020,37.316448,
SWE,EDUADULT,TRY,WOMEN,A,2000,32.199219,
SWE,EDUADULT,TRY,WOMEN,A,2001,33.559277,
SWE,EDUADULT,TRY,WOMEN,A,2002,34.85194,
SWE,EDUADULT,TRY,WOMEN,A,2003,35.901234,
SWE,EDUADULT,TRY,WOMEN,A,2004,37.503696,
SWE,EDUADULT,TRY,WOMEN,A,2005,34.353493,
SWE,EDUADULT,TRY,WOMEN,A,2006,35.169765,
SWE,EDUADULT,TRY,WOMEN,A,2007,35.980637,
SWE,EDUADULT,TRY,WOMEN,A,2008,36.906319,
SWE,EDUADULT,TRY,WOMEN,A,2009,38.117825,
SWE,EDUADULT,TRY,WOMEN,A,2010,38.915661,
SWE,EDUADULT,TRY,WOMEN,A,2011,40.965481,
SWE,EDUADULT,TRY,WOMEN,A,2012,41.47477,
SWE,EDUADULT,TRY,WOMEN,A,2013,43.063572,
SWE,EDUADULT,TRY,WOMEN,A,2014,45.048241,
SWE,EDUADULT,TRY,WOMEN,A,2015,46.754311,
SWE,EDUADULT,TRY,WOMEN,A,2016,48.042187,
SWE,EDUADULT,TRY,WOMEN,A,2017,48.62455,
SWE,EDUADULT,TRY,WOMEN,A,2018,50.303387,
SWE,EDUADULT,TRY,WOMEN,A,2019,51.407867,
SWE,EDUADULT,TRY,WOMEN,A,2020,52.181118,
SWE,EDUADULT,UPPSRY,MEN,A,2000,47.786186,
SWE,EDUADULT,UPPSRY,MEN,A,2001,49.212776,
SWE,EDUADULT,UPPSRY,MEN,A,2002,49.43766,
SWE,EDUADULT,UPPSRY,MEN,A,2003,49.503696,
SWE,EDUADULT,UPPSRY,MEN,A,2004,49.244305,
SWE,EDUADULT,UPPSRY,MEN,A,2005,56.455326,
SWE,EDUADULT,UPPSRY,MEN,A,2006,56.07724,
SWE,EDUADULT,UPPSRY,MEN,A,2007,55.972328,
SWE,EDUADULT,UPPSRY,MEN,A,2008,56.08675,
SWE,EDUADULT,UPPSRY,MEN,A,2009,56.009247,
SWE,EDUADULT,UPPSRY,MEN,A,2010,55.820549,
SWE,EDUADULT,UPPSRY,MEN,A,2011,55.979431,
SWE,EDUADULT,UPPSRY,MEN,A,2012,55.91975,
SWE,EDUADULT,UPPSRY,MEN,A,2013,55.624168,
SWE,EDUADULT,UPPSRY,MEN,A,2014,48.252113,
SWE,EDUADULT,UPPSRY,MEN,A,2015,47.87674,
SWE,EDUADULT,UPPSRY,MEN,A,2016,47.493156,
SWE,EDUADULT,UPPSRY,MEN,A,2017,46.794205,
SWE,EDUADULT,UPPSRY,MEN,A,2018,45.640575,
SWE,EDUADULT,UPPSRY,MEN,A,2019,45.289131,
SWE,EDUADULT,UPPSRY,MEN,A,2020,45.343319,
SWE,EDUADULT,UPPSRY,WOMEN,A,2000,47.060246,
SWE,EDUADULT,UPPSRY,WOMEN,A,2001,48.856503,
SWE,EDUADULT,UPPSRY,WOMEN,A,2002,48.571232,
SWE,EDUADULT,UPPSRY,WOMEN,A,2003,48.035007,
SWE,EDUADULT,UPPSRY,WOMEN,A,2004,47.55891,
SWE,EDUADULT,UPPSRY,WOMEN,A,2005,51.364094,
SWE,EDUADULT,UPPSRY,WOMEN,A,2006,50.961845,
SWE,EDUADULT,UPPSRY,WOMEN,A,2007,50.470181,
SWE,EDUADULT,UPPSRY,WOMEN,A,2008,49.853195,
SWE,EDUADULT,UPPSRY,WOMEN,A,2009,49.254021,
SWE,EDUADULT,UPPSRY,WOMEN,A,2010,48.890202,
SWE,EDUADULT,UPPSRY,WOMEN,A,2011,47.624233,
SWE,EDUADULT,UPPSRY,WOMEN,A,2012,47.572727,
SWE,EDUADULT,UPPSRY,WOMEN,A,2013,46.518291,
SWE,EDUADULT,UPPSRY,WOMEN,A,2014,37.29694,
SWE,EDUADULT,UPPSRY,WOMEN,A,2015,36.331245,
SWE,EDUADULT,UPPSRY,WOMEN,A,2016,35.487129,
SWE,EDUADULT,UPPSRY,WOMEN,A,2017,35.123444,
SWE,EDUADULT,UPPSRY,WOMEN,A,2018,34.244801,
SWE,EDUADULT,UPPSRY,WOMEN,A,2019,33.824646,
SWE,EDUADULT,UPPSRY,WOMEN,A,2020,33.007652,
CHE,EDUADULT,TRY,MEN,A,2000,33.931194,
CHE,EDUADULT,TRY,MEN,A,2001,35.070282,
CHE,EDUADULT,TRY,MEN,A,2002,34.223694,
CHE,EDUADULT,TRY,MEN,A,2003,35.763031,
CHE,EDUADULT,TRY,MEN,A,2004,37.215832,
CHE,EDUADULT,TRY,MEN,A,2005,37.458458,
CHE,EDUADULT,TRY,MEN,A,2006,38.503948,
CHE,EDUADULT,TRY,MEN,A,2007,39.467419,
CHE,EDUADULT,TRY,MEN,A,2008,41.566307,
CHE,EDUADULT,TRY,MEN,A,2009,42.763367,
CHE,EDUADULT,TRY,MEN,A,2010,40.156902,
CHE,EDUADULT,TRY,MEN,A,2011,39.874985,
CHE,EDUADULT,TRY,MEN,A,2012,41.201698,
CHE,EDUADULT,TRY,MEN,A,2013,43.047722,
CHE,EDUADULT,TRY,MEN,A,2014,43.59951,
CHE,EDUADULT,TRY,MEN,A,2015,44.213116,
CHE,EDUADULT,TRY,MEN,A,2016,45.940552,
CHE,EDUADULT,TRY,MEN,A,2017,47.220692,
CHE,EDUADULT,TRY,MEN,A,2018,47.688629,
CHE,EDUADULT,TRY,MEN,A,2019,48.08326,
CHE,EDUADULT,TRY,MEN,A,2020,48.337212,
CHE,EDUADULT,TRY,WOMEN,A,2000,14.438147,
CHE,EDUADULT,TRY,WOMEN,A,2001,15.762383,
CHE,EDUADULT,TRY,WOMEN,A,2002,16.560152,
CHE,EDUADULT,TRY,WOMEN,A,2003,17.996794,
CHE,EDUADULT,TRY,WOMEN,A,2004,18.973225,
CHE,EDUADULT,TRY,WOMEN,A,2005,20.074846,
CHE,EDUADULT,TRY,WOMEN,A,2006,21.204809,
CHE,EDUADULT,TRY,WOMEN,A,2007,23.185186,
CHE,EDUADULT,TRY,WOMEN,A,2008,25.715227,
CHE,EDUADULT,TRY,WOMEN,A,2009,27.210806,
CHE,EDUADULT,TRY,WOMEN,A,2010,27.546822,
CHE,EDUADULT,TRY,WOMEN,A,2011,28.06905,
CHE,EDUADULT,TRY,WOMEN,A,2012,29.316168,
CHE,EDUADULT,TRY,WOMEN,A,2013,31.693689,
CHE,EDUADULT,TRY,WOMEN,A,2014,33.176338,
CHE,EDUADULT,TRY,WOMEN,A,2015,35.279415,
CHE,EDUADULT,TRY,WOMEN,A,2016,36.458977,
CHE,EDUADULT,TRY,WOMEN,A,2017,37.898529,
CHE,EDUADULT,TRY,WOMEN,A,2018,39.743084,
CHE,EDUADULT,TRY,WOMEN,A,2019,40.68224,
CHE,EDUADULT,TRY,WOMEN,A,2020,42.166286,
CHE,EDUADULT,UPPSRY,MEN,A,2000,54.117119,
CHE,EDUADULT,UPPSRY,MEN,A,2001,54.474037,
CHE,EDUADULT,UPPSRY,MEN,A,2002,54.815159,
CHE,EDUADULT,UPPSRY,MEN,A,2003,53.283882,
CHE,EDUADULT,UPPSRY,MEN,A,2004,52.193871,
CHE,EDUADULT,UPPSRY,MEN,A,2005,52.046669,
CHE,EDUADULT,UPPSRY,MEN,A,2006,51.019321,
CHE,EDUADULT,UPPSRY,MEN,A,2007,50.122227,
CHE,EDUADULT,UPPSRY,MEN,A,2008,48.812756,
CHE,EDUADULT,UPPSRY,MEN,A,2009,47.681431,
CHE,EDUADULT,UPPSRY,MEN,A,2010,48.062408,
CHE,EDUADULT,UPPSRY,MEN,A,2011,47.932545,
CHE,EDUADULT,UPPSRY,MEN,A,2012,47.09425,
CHE,EDUADULT,UPPSRY,MEN,A,2013,45.523087,
CHE,EDUADULT,UPPSRY,MEN,A,2014,45.272144,
CHE,EDUADULT,UPPSRY,MEN,A,2015,44.510803,
CHE,EDUADULT,UPPSRY,MEN,A,2016,43.065212,
CHE,EDUADULT,UPPSRY,MEN,A,2017,42.019848,
CHE,EDUADULT,UPPSRY,MEN,A,2018,41.725693,
CHE,EDUADULT,UPPSRY,MEN,A,2019,41.826633,
CHE,EDUADULT,UPPSRY,MEN,A,2020,41.873482,
CHE,EDUADULT,UPPSRY,WOMEN,A,2000,65.279137,
CHE,EDUADULT,UPPSRY,WOMEN,A,2001,64.429909,
CHE,EDUADULT,UPPSRY,WOMEN,A,2002,64.286598,
CHE,EDUADULT,UPPSRY,WOMEN,A,2003,62.158169,
CHE,EDUADULT,UPPSRY,WOMEN,A,2004,61.663898,
CHE,EDUADULT,UPPSRY,WOMEN,A,2005,60.916492,
CHE,EDUADULT,UPPSRY,WOMEN,A,2006,60.074409,
CHE,EDUADULT,UPPSRY,WOMEN,A,2007,59.138882,
CHE,EDUADULT,UPPSRY,WOMEN,A,2008,57.511192,
CHE,EDUADULT,UPPSRY,WOMEN,A,2009,56.147861,
CHE,EDUADULT,UPPSRY,WOMEN,A,2010,54.270248,
CHE,EDUADULT,UPPSRY,WOMEN,A,2011,53.741398,
CHE,EDUADULT,UPPSRY,WOMEN,A,2012,53.689278,
CHE,EDUADULT,UPPSRY,WOMEN,A,2013,52.527752,
CHE,EDUADULT,UPPSRY,WOMEN,A,2014,52.373722,
CHE,EDUADULT,UPPSRY,WOMEN,A,2015,50.563492,
CHE,EDUADULT,UPPSRY,WOMEN,A,2016,49.38319,
CHE,EDUADULT,UPPSRY,WOMEN,A,2017,48.455978,
CHE,EDUADULT,UPPSRY,WOMEN,A,2018,47.630314,
CHE,EDUADULT,UPPSRY,WOMEN,A,2019,47.407063,
CHE,EDUADULT,UPPSRY,WOMEN,A,2020,46.167675,
TUR,EDUADULT,TRY,MEN,A,2000,9.6295271,
TUR,EDUADULT,TRY,MEN,A,2001,9.7764606,
TUR,EDUADULT,TRY,MEN,A,2002,10.597614,
TUR,EDUADULT,TRY,MEN,A,2003,11.379658,
TUR,EDUADULT,TRY,MEN,A,2004,11.420965,
TUR,EDUADULT,TRY,MEN,A,2005,11.905375,
TUR,EDUADULT,TRY,MEN,A,2006,12.532948,
TUR,EDUADULT,TRY,MEN,A,2007,12.924713,
TUR,EDUADULT,TRY,MEN,A,2008,13.642329,
TUR,EDUADULT,TRY,MEN,A,2009,14.15733,
TUR,EDUADULT,TRY,MEN,A,2010,14.764297,
TUR,EDUADULT,TRY,MEN,A,2011,15.678202,
TUR,EDUADULT,TRY,MEN,A,2012,16.887274,
TUR,EDUADULT,TRY,MEN,A,2013,17.498672,
TUR,EDUADULT,TRY,MEN,A,2014,18.234095,
TUR,EDUADULT,TRY,MEN,A,2015,19.456432,
TUR,EDUADULT,TRY,MEN,A,2016,20.724001,
TUR,EDUADULT,TRY,MEN,A,2017,21.169254,
TUR,EDUADULT,TRY,MEN,A,2018,21.766516,
TUR,EDUADULT,TRY,MEN,A,2019,23.037657,
TUR,EDUADULT,TRY,WOMEN,A,2000,6.7412806,
TUR,EDUADULT,TRY,WOMEN,A,2001,6.7813683,
TUR,EDUADULT,TRY,WOMEN,A,2002,7.3541102,
TUR,EDUADULT,TRY,WOMEN,A,2003,7.6899786,
TUR,EDUADULT,TRY,WOMEN,A,2004,7.5607066,
TUR,EDUADULT,TRY,WOMEN,A,2005,8.2725058,
TUR,EDUADULT,TRY,WOMEN,A,2006,9.0134163,
TUR,EDUADULT,TRY,WOMEN,A,2007,9.3783531,
TUR,EDUADULT,TRY,WOMEN,A,2008,10.178893,
TUR,EDUADULT,TRY,WOMEN,A,2009,11.04001,
TUR,EDUADULT,TRY,WOMEN,A,2010,11.218709,
TUR,EDUADULT,TRY,WOMEN,A,2011,12.137356,
TUR,EDUADULT,TRY,WOMEN,A,2012,13.454704,
TUR,EDUADULT,TRY,WOMEN,A,2013,14.094731,
TUR,EDUADULT,TRY,WOMEN,A,2014,14.930908,
TUR,EDUADULT,TRY,WOMEN,A,2015,16.383751,
TUR,EDUADULT,TRY,WOMEN,A,2016,17.828663,
TUR,EDUADULT,TRY,WOMEN,A,2017,18.717081,
TUR,EDUADULT,TRY,WOMEN,A,2018,19.684227,
TUR,EDUADULT,TRY,WOMEN,A,2019,20.753014,
TUR,EDUADULT,UPPSRY,MEN,A,2000,17.080616,
TUR,EDUADULT,UPPSRY,MEN,A,2001,17.586857,
TUR,EDUADULT,UPPSRY,MEN,A,2002,18.602541,
TUR,EDUADULT,UPPSRY,MEN,A,2003,19.650051,
TUR,EDUADULT,UPPSRY,MEN,A,2004,20.34609,
TUR,EDUADULT,UPPSRY,MEN,A,2005,20.910145,
TUR,EDUADULT,UPPSRY,MEN,A,2006,21.118362,
TUR,EDUADULT,UPPSRY,MEN,A,2007,21.082865,
TUR,EDUADULT,UPPSRY,MEN,A,2008,20.931759,
TUR,EDUADULT,UPPSRY,MEN,A,2009,21.025909,
TUR,EDUADULT,UPPSRY,MEN,A,2010,20.842369,
TUR,EDUADULT,UPPSRY,MEN,A,2011,20.768888,
TUR,EDUADULT,UPPSRY,MEN,A,2012,21.297602,
TUR,EDUADULT,UPPSRY,MEN,A,2013,21.577271,
TUR,EDUADULT,UPPSRY,MEN,A,2014,21.585028,
