Continent,country,years,subject,asab,val,total_pop,pop_with_given_ed_mil
Europe,EST,2017,TRY,WOMEN,49.222305,0.698073,0.34360762118265000
Europe,EST,2017,UPPSRY,MEN,55.16227,0.619311,0.3416260059597
Europe,EST,2017,UPPSRY,WOMEN,43.01841,0.698073,0.30029990523930000
Europe,FIN,2017,NONE,MEN,14.967926000000000,2.715727,0.40648800772202000
Europe,FIN,2017,NONE,WOMEN,8.752735000000000,2.792482,0.24441854938270000
Europe,FIN,2017,TRY,MEN,36.63578,2.715727,0.9949277691206000
Europe,FIN,2017,TRY,WOMEN,52.151714,2.792482,1.45632722614148
Europe,FIN,2017,UPPSRY,MEN,48.396294,2.715727,1.3143112231573800
Europe,FIN,2017,UPPSRY,WOMEN,39.095551,2.792482,1.09173622447582
Europe,FRA,2017,NONE,MEN,20.973064000000000,32.347505,6.784262926053200
Europe,FRA,2017,NONE,WOMEN,22.226257000000000,34.535809,7.676017665369130
Europe,FRA,2017,TRY,MEN,32.766411,32.347505,10.599116436545500
Europe,FRA,2017,TRY,WOMEN,37.543358,34.535809,12.965902411066200
Europe,FRA,2017,UPPSRY,MEN,46.260525,32.347505,14.96412563740130
Europe,FRA,2017,UPPSRY,WOMEN,40.230385,34.535809,13.89388892356470
Europe,GBR,2017,NONE,MEN,18.541134,32.581801,6.04103538302334
Europe,GBR,2017,NONE,WOMEN,19.114624000000000,33.458428,6.3954527085107200
Europe,GBR,2017,TRY,MEN,44.585037,32.581801,14.52660803111640
Europe,GBR,2017,TRY,WOMEN,46.877583,33.458428,15.684502356195200
Europe,GBR,2017,UPPSRY,MEN,36.873829,32.581801,12.014157585860300
Europe,GBR,2017,UPPSRY,WOMEN,34.007793,33.458428,11.378472935294000
Europe,GRC,2017,NONE,MEN,28.499698000000000,5.215658,1.48644677871284
Europe,GRC,2017,NONE,WOMEN,26.108174000000000,5.539021,1.4461372405765400
Europe,GRC,2017,TRY,MEN,29.305016,5.215658,1.5284494114052800
Europe,GRC,2017,TRY,WOMEN,32.712036,5.539021,1.81192654356756
Europe,GRC,2017,UPPSRY,MEN,42.195286,5.215658,2.20076180988188
Europe,GRC,2017,UPPSRY,WOMEN,41.17979,5.539021,2.2809572158559
Europe,HUN,2017,NONE,MEN,14.005946000000000,4.673448,0.6545606032180800
Europe,HUN,2017,NONE,WOMEN,17.879170000000000,5.114521,0.9144339042757000
Europe,HUN,2017,TRY,MEN,21.013105,4.673448,0.9820365353604000
Europe,HUN,2017,TRY,WOMEN,26.998577,5.114521,1.38084789036617
Europe,HUN,2017,UPPSRY,MEN,64.980949,4.673448,3.0368508614215200
Europe,HUN,2017,UPPSRY,WOMEN,55.122253,5.114521,2.8192392053581300
Asia,IDN,2017,NONE,MEN,58.740426,131.3106,77.13240582315600
Asia,IDN,2017,NONE,WOMEN,65.442887,130.0449,85.105136956263
Asia,IDN,2017,TRY,MEN,11.721274,131.3106,15.391275217044000
Asia,IDN,2017,TRY,WOMEN,11.992479,130.0449,15.595607323071
Asia,IDN,2017,UPPSRY,MEN,29.5383,131.3106,38.7869189598
Asia,IDN,2017,UPPSRY,WOMEN,22.564634,130.0449,29.344155720666000
Europe,IRL,2017,NONE,MEN,21.145596000000000,2.372106,0.5015959514517600
Europe,IRL,2017,NONE,WOMEN,14.955483000000000,2.420384,0.36198011765472
Europe,IRL,2017,TRY,MEN,42.223335,2.372106,1.0015822629351
Europe,IRL,2017,TRY,WOMEN,48.972515,2.420384,1.1853229174576000
Europe,IRL,2017,UPPSRY,MEN,36.631069,2.372106,0.8689277856131400
Europe,IRL,2017,UPPSRY,WOMEN,36.072002,2.420384,0.8730809648876800
Europe,ISL,2017,NONE,MEN,25.411240000000000,0.174317,0.04429611123080000
Europe,ISL,2017,NONE,WOMEN,24.993124000000000,0.169082,0.04225887392168000
Europe,ISL,2017,TRY,MEN,31.717388,0.174317,0.05528879923996
Europe,ISL,2017,TRY,WOMEN,46.737587,0.169082,0.07902484685134
Europe,ISL,2017,UPPSRY,MEN,42.871372,0.174317,0.07473208952924
Europe,ISL,2017,UPPSRY,WOMEN,28.269289,0.169082,0.04779827922698000
Asia,ISR,2017,NONE,MEN,13.254406000000000,4.32181,0.5728302439486
Asia,ISR,2017,NONE,WOMEN,12.02117900000000,4.391458,0.5279050268898200
Asia,ISR,2017,TRY,MEN,46.323353,4.32181,2.0020073022893000
Asia,ISR,2017,TRY,WOMEN,55.332455,4.391458,2.4299015216939
Asia,ISR,2017,UPPSRY,MEN,40.422241,4.32181,1.7469724537621000
Asia,ISR,2017,UPPSRY,WOMEN,32.646366,4.391458,1.43365145141628
Europe,ITA,2017,NONE,MEN,41.235144000000000,29.167562,12.027286191989300
Europe,ITA,2017,NONE,WOMEN,36.979448,30.834692,11.402498894100200
Europe,ITA,2017,TRY,MEN,15.805677,29.167562,4.61013063849474
Europe,ITA,2017,TRY,WOMEN,21.47291,30.834692,6.621105661937200
Europe,ITA,2017,UPPSRY,MEN,42.959179,29.167562,12.53014516951600
Europe,ITA,2017,UPPSRY,WOMEN,41.547642,30.834692,12.811087443962600
Asia,JPN,2017,NONE,MEN,49.263294,61.655387,30.37347456464780
Asia,JPN,2017,NONE,WOMEN,47.848591,65.050823,31.125902239403900
Asia,JPN,2017,TRY,MEN,50.736706,61.655387,31.28191243535220
Asia,JPN,2017,TRY,WOMEN,52.151409,65.050823,33.924920760596100
Asia,KOR,2017,NONE,MEN,9.65051600000001,25.736793,2.4837333263518800
Asia,KOR,2017,NONE,WOMEN,15.211209000000000,25.625118,3.8978902554766200
Asia,KOR,2017,TRY,MEN,50.974545,25.736793,13.119213129341900
Asia,KOR,2017,TRY,WOMEN,44.414146,25.625118,11.38117732119230
Asia,KOR,2017,UPPSRY,MEN,39.374939,25.736793,10.13384654430630
Asia,KOR,2017,UPPSRY,WOMEN,40.374645,25.625118,10.346050423331100
Europe,LTU,2017,NONE,MEN,9.58226400000001,1.304736,0.12502324802304000
Europe,LTU,2017,NONE,WOMEN,4.9454000000000100,1.523662,0.07535118054800010
Europe,LTU,2017,TRY,MEN,32.630604,1.304736,0.4257432374054400
Europe,LTU,2017,TRY,WOMEN,47.334618,1.523662,0.7212195873111600
Europe,LTU,2017,UPPSRY,MEN,57.787132,1.304736,0.75396951457152
Europe,LTU,2017,UPPSRY,WOMEN,47.719982,1.523662,0.72709123214084
Europe,LUX,2017,NONE,MEN,22.67787100000000,0.299613,0.06794584963923000
Europe,LUX,2017,NONE,WOMEN,23.950424000000000,0.296724,0.07106665610976000
Europe,LUX,2017,TRY,MEN,39.254742,0.299613,0.11761231014846
Europe,LUX,2017,TRY,WOMEN,41.437519,0.296724,0.12295506387756
Europe,LUX,2017,UPPSRY,MEN,38.067387,0.299613,0.11405484021231
Europe,LUX,2017,UPPSRY,WOMEN,34.612057,0.296724,0.10270228001268
Europe,LVA,2017,NONE,MEN,16.498995000000000,0.892662,0.14728025874690000
Europe,LVA,2017,NONE,WOMEN,8.605266,1.049585,0.0903195811461
Europe,LVA,2017,TRY,MEN,24.920851,0.892662,0.22245896695362
Europe,LVA,2017,TRY,WOMEN,42.144421,1.049585,0.44234152115285000
Europe,LVA,2017,UPPSRY,MEN,58.580154,0.892662,0.52292277429948
Europe,LVA,2017,UPPSRY,WOMEN,49.250313,1.049585,0.51692389770105
N America,MEX,2017,NONE,MEN,61.523531000000000,60.74074,37.369848003529400
N America,MEX,2017,NONE,WOMEN,63.052688,63.300991,39.91297635613810
N America,MEX,2017,TRY,MEN,18.578926,60.74074,11.2849771364524
N America,MEX,2017,TRY,WOMEN,16.402203,63.300991,10.382757044831700
N America,MEX,2017,UPPSRY,MEN,19.897543,60.74074,12.0859148600182
N America,MEX,2017,UPPSRY,WOMEN,20.545109,63.300991,13.005257599030200
Europe,NLD,2017,NONE,MEN,21.241413000000000,8.501074,1.8057482377756200
Europe,NLD,2017,NONE,WOMEN,21.993965000000000,8.630221,1.8981277861626500
Europe,NLD,2017,TRY,MEN,36.764774,8.501074,3.1254006436727600
Europe,NLD,2017,TRY,WOMEN,37.570652,8.630221,3.2424302987409200
Europe,NLD,2017,UPPSRY,MEN,41.993813,8.501074,3.5699251185516200
Europe,NLD,2017,UPPSRY,WOMEN,40.435383,8.630221,3.4896629150964300
Europe,NOR,2017,NONE,MEN,18.907501000000000,2.658745,0.5027022374624500
Europe,NOR,2017,NONE,WOMEN,17.111671,2.61822,0.44802119245620000
Europe,NOR,2017,TRY,MEN,38.701958,2.658745,1.0289863732271
Europe,NOR,2017,TRY,WOMEN,47.927422,2.61822,1.2548453482884000
Europe,NOR,2017,UPPSRY,MEN,42.390541,2.658745,1.12705638931045
Europe,NOR,2017,UPPSRY,WOMEN,34.960907,2.61822,0.9153534592554000
Oceania,NZL,2017,NONE,MEN,21.686748000000000,2.3827,0.5167301445960000
Oceania,NZL,2017,NONE,WOMEN,20.586574,2.4309,0.500439027366
Oceania,NZL,2017,TRY,MEN,34.879517,2.3827,0.8310742515590000
Oceania,NZL,2017,TRY,WOMEN,40.399647,2.4309,0.982075018923
Oceania,NZL,2017,UPPSRY,MEN,43.433735,2.3827,1.034895603845
Oceania,NZL,2017,UPPSRY,WOMEN,39.013779,2.4309,0.9483859537110000
Europe,POL,2017,NONE,MEN,8.016505000000000,18.58874,1.4901672715370000
Europe,POL,2017,NONE,WOMEN,7.7624700000000100,19.833606,1.5395777156682000
Europe,POL,2017,TRY,MEN,24.471952,18.58874,4.549027530204800
Europe,POL,2017,TRY,WOMEN,35.299824,19.833606,7.00122801085344
Europe,POL,2017,UPPSRY,MEN,67.511543,18.58874,12.549545198258200
Europe,POL,2017,UPPSRY,WOMEN,56.937706,19.833606,11.29280027347840
Europe,PRT,2017,NONE,MEN,56.676759000000000,4.875074,2.76303394205166
Europe,PRT,2017,NONE,WOMEN,47.806849,5.425226,2.59362960172874
Europe,PRT,2017,TRY,MEN,19.199572,4.875074,0.9359933426832800
Europe,PRT,2017,TRY,WOMEN,28.471441,5.425226,1.5446400197066600
Europe,PRT,2017,UPPSRY,MEN,24.123669,4.875074,1.17604671526506
Europe,PRT,2017,UPPSRY,WOMEN,23.72171,5.425226,1.2869563785646
Europe,RUS,2017,NONE,MEN,5.592697000000000,68.082108,3.8076260116527600
Europe,RUS,2017,NONE,WOMEN,4.006122000000010,78.760296,3.1552335453211200
Europe,RUS,2017,TRY,MEN,49.453331,68.082108,33.668870221017500
Europe,RUS,2017,TRY,WOMEN,63.214821,78.760296,49.78818013547020
Europe,RUS,2017,UPPSRY,MEN,44.953972,68.082108,30.605611767329800
Europe,RUS,2017,UPPSRY,WOMEN,32.779057,78.760296,25.81688231920870
Europe,SVK,2017,NONE,MEN,7.490053000000000,2.654099,0.19879342177247000
Europe,SVK,2017,NONE,WOMEN,9.916121000000000,2.7851325,0.27617710871032500
Europe,SVK,2017,TRY,MEN,19.760481,2.654099,0.5244627286161900
Europe,SVK,2017,TRY,WOMEN,26.452528,2.7851325,0.7367379543996000
Europe,SVK,2017,UPPSRY,MEN,72.749466,2.654099,1.93084284961134
Europe,SVK,2017,UPPSRY,WOMEN,63.631351,2.7851325,1.7722174368900800
Europe,SVN,2017,NONE,MEN,11.411758000000000,1.025973,0.11708155590534000
Europe,SVN,2017,NONE,WOMEN,13.098908000000000,1.040188,0.13625326914704000
Europe,SVN,2017,TRY,MEN,28.41753,1.025973,0.2915561850669
Europe,SVN,2017,TRY,WOMEN,39.377754,1.040188,0.40960267177752
Europe,SVN,2017,UPPSRY,MEN,60.170712,1.025973,0.6173352590277600
Europe,SVN,2017,UPPSRY,WOMEN,47.523338,1.040188,0.49433205907544
Europe,SWE,2017,NONE,MEN,17.729622000000000,5.048001,0.8949914958562200
Europe,SWE,2017,NONE,WOMEN,16.252006000000000,5.009694,0.8141757694616400
Europe,SWE,2017,TRY,MEN,35.476173,5.048001,1.7908375678017300
Europe,SWE,2017,TRY,WOMEN,48.62455,5.009694,2.4359411638770000
Europe,SWE,2017,UPPSRY,MEN,46.794205,5.048001,2.36217193634205
Europe,SWE,2017,UPPSRY,WOMEN,35.123444,5.009694,1.7595770666613600
Europe,TUR,2017,NONE,MEN,56.939362,40.289397,22.940525605447100
Europe,TUR,2017,NONE,WOMEN,64.933193,40.023311,25.98841377662020
Europe,TUR,2017,TRY,MEN,21.169254,40.289397,8.52896478599838
Europe,TUR,2017,TRY,WOMEN,18.717081,40.023311,7.49119553875191
Europe,TUR,2017,UPPSRY,MEN,21.891384,40.289397,8.81990660855448
Europe,TUR,2017,UPPSRY,WOMEN,16.349726,40.023311,6.54370168462786
N America,USA,2017,NONE,MEN,10.17313,160.113445,16.288548907328500
N America,USA,2017,NONE,WOMEN,8.567631000000010,165.008683,14.13733507739970
N America,USA,2017,TRY,MEN,43.039238,160.113445,68.9116066635491
N America,USA,2017,TRY,WOMEN,49.545597,165.008683,81.75453709418750
N America,USA,2017,UPPSRY,MEN,46.787632,160.113445,74.91328942912240
N America,USA,2017,UPPSRY,WOMEN,41.886772,165.008683,69.11681082841280
Africa,ZAF,2017,NONE,MEN,55.901477,27.790813,15.53547493730800
Africa,ZAF,2017,NONE,WOMEN,55.967352000000000,29.200151,16.342551294701500
Africa,ZAF,2017,TRY,MEN,14.91624,27.790813,4.1453443650312
Africa,ZAF,2017,TRY,WOMEN,16.05265,29.200151,4.6873980395015
Africa,ZAF,2017,UPPSRY,MEN,29.182283,27.790813,8.10999369766079
Africa,ZAF,2017,UPPSRY,WOMEN,27.979998,29.200151,8.17020166579698
S America,ARG,2018,NONE,MEN,39.871663,21.824372,8.70174005570636
S America,ARG,2018,NONE,WOMEN,33.221037000000000,22.67013,7.531252275248100
S America,ARG,2018,TRY,MEN,31.336042,21.824372,6.838894376156240
S America,ARG,2018,TRY,WOMEN,39.529755,22.67013,8.9614468471815
S America,ARG,2018,UPPSRY,MEN,28.792295,21.824372,6.283737568137400
S America,ARG,2018,UPPSRY,WOMEN,27.249208,22.67013,6.1774308775704
Oceania,AUS,2018,NONE,MEN,17.65485800000000,12.391042,2.1876208698203600
Oceania,AUS,2018,NONE,WOMEN,18.547289000000000,12.591646,2.335408973476940
Oceania,AUS,2018,TRY,MEN,40.441612,12.391042,5.01113712839704
Oceania,AUS,2018,TRY,WOMEN,50.837093,12.591646,6.40122678725078
Oceania,AUS,2018,UPPSRY,MEN,41.90353,12.391042,5.192284001782600
Oceania,AUS,2018,UPPSRY,WOMEN,30.615618,12.591646,3.8550102392722800
Europe,AUT,2018,NONE,MEN,11.337909000000000,4.346748,0.4928303326993200
Europe,AUT,2018,NONE,WOMEN,18.054852000000000,4.490959,0.8108360008306800
Europe,AUT,2018,TRY,MEN,33.656857,4.346748,1.46297875851036
Europe,AUT,2018,TRY,WOMEN,31.769451,4.490959,1.4267530189350900
Europe,AUT,2018,UPPSRY,MEN,55.005234,4.346748,2.39093890879032
Europe,AUT,2018,UPPSRY,WOMEN,50.175697,4.490959,2.25336998023423
Europe,BEL,2018,NONE,MEN,22.63555200000000,5.613066,1.2705484732243200
Europe,BEL,2018,NONE,WOMEN,20.909389000000000,5.790674,1.2107945523818600
Europe,BEL,2018,TRY,MEN,36.94939,5.613066,2.0739936472974
Europe,BEL,2018,TRY,WOMEN,44.334103,5.790674,2.5672433755542200
Europe,BEL,2018,UPPSRY,MEN,40.415058,5.613066,2.26852387947828
Europe,BEL,2018,UPPSRY,WOMEN,34.756508,5.790674,2.01263607206392
S America,BRA,2018,NONE,MEN,50.254208000000000,101.971173,51.244805379459800
S America,BRA,2018,NONE,WOMEN,43.981482,106.523727,46.85071381623410
S America,BRA,2018,TRY,MEN,15.601707,101.971173,15.909243635923100
S America,BRA,2018,TRY,WOMEN,20.977964,106.523727,22.34650910151830
S America,BRA,2018,UPPSRY,MEN,34.144085,101.971173,34.81712398461700
S America,BRA,2018,UPPSRY,WOMEN,35.040554,106.523727,37.32650408224760
N America,CAN,2018,NONE,MEN,9.802131000000000,18.406337,1.8042132650414700
N America,CAN,2018,NONE,WOMEN,6.968575000000000,18.658841,1.3002553292157500
N America,CAN,2018,TRY,MEN,51.314053,18.406337,9.44503752353861
N America,CAN,2018,TRY,WOMEN,64.394012,18.658841,12.01517631260090
N America,CAN,2018,UPPSRY,MEN,38.883816,18.406337,7.157086211419920
N America,CAN,2018,UPPSRY,WOMEN,28.637413,18.658841,5.3434093581833300
Europe,CHE,2018,NONE,MEN,10.585678000000000,4.221776,0.4469036132412800
Europe,CHE,2018,NONE,WOMEN,12.626602000000000,4.292551,0.5420033304170200
Europe,CHE,2018,TRY,MEN,47.688629,4.221776,2.01330709385104
Europe,CHE,2018,TRY,WOMEN,39.743084,4.292551,1.7059921496728400
Europe,CHE,2018,UPPSRY,MEN,41.725693,4.221776,1.76156529290768
Europe,CHE,2018,UPPSRY,WOMEN,47.630314,4.292551,2.0445555199101400
S America,COL,2018,NONE,MEN,47.049238,24.605796,11.576839521834500
S America,COL,2018,NONE,WOMEN,42.704771,25.228444,10.77374923706320
S America,COL,2018,TRY,MEN,21.082104,24.605796,5.187419502747840
S America,COL,2018,TRY,WOMEN,25.569864,25.228444,6.450878820116160
S America,COL,2018,UPPSRY,MEN,31.868658,24.605796,7.8415369754176800
S America,COL,2018,UPPSRY,WOMEN,31.725365,25.228444,8.0038159428206
Europe,CRI,2018,NONE,MEN,62.059197,2.52307179572507,1.5657980961604600
Europe,CRI,2018,NONE,WOMEN,59.504013,2.480330162,1.475895982039400
Europe,CRI,2018,TRY,MEN,21.556192,2.52307179572507,0.5438782005843440
Europe,CRI,2018,TRY,WOMEN,23.628597,2.480330162,0.5860672182484270
Europe,CRI,2018,UPPSRY,MEN,16.384611,2.52307179572507,0.41339549898026700
Europe,CRI,2018,UPPSRY,WOMEN,16.86739,2.480330162,0.41836696171217200
Europe,CZE,2018,NONE,MEN,4.947341999999990,5.230373,0.2587644401856600
Europe,CZE,2018,NONE,WOMEN,7.370678000000000,5.396057,0.39772598616646000
Europe,CZE,2018,TRY,MEN,22.450584,5.230373,1.17424928387832
Europe,CZE,2018,TRY,WOMEN,26.133144,5.396057,1.41015934613208
Europe,CZE,2018,UPPSRY,MEN,72.602074,5.230373,3.7973592759360200
Europe,CZE,2018,UPPSRY,WOMEN,66.496178,5.396057,3.5881716677014600
Europe,DEU,2018,NONE,MEN,12.331118000000000,40.905134,5.044060341598120
Europe,DEU,2018,NONE,WOMEN,14.333259000000000,42.000654,6.020062519513860
Europe,DEU,2018,TRY,MEN,31.651323,40.905134,12.94701608592280
Europe,DEU,2018,TRY,WOMEN,26.440598,42.000654,11.10522408151090
Europe,DEU,2018,UPPSRY,MEN,56.017559,40.905134,22.914057572479100
Europe,DEU,2018,UPPSRY,WOMEN,59.226143,42.000654,24.875367398975200
Europe,DNK,2018,NONE,MEN,21.18675300000000,2.88162,0.6105217117986000
Europe,DNK,2018,NONE,WOMEN,16.668785,2.908337,0.48478444160545
Europe,DNK,2018,TRY,MEN,33.794849,2.88162,0.9738391277538000
Europe,DNK,2018,TRY,WOMEN,45.166317,2.908337,1.31358870884829
Europe,DNK,2018,UPPSRY,MEN,45.018398,2.88162,1.2972591604476000
Europe,DNK,2018,UPPSRY,WOMEN,38.164898,2.908337,1.10996384954626
Europe,ESP,2018,NONE,MEN,42.763144,22.911649,9.79774145464456
Europe,ESP,2018,NONE,WOMEN,37.02566900000000,23.817165,8.818464678083850
Europe,ESP,2018,TRY,MEN,34.640388,22.911649,7.9366841107981200
Europe,ESP,2018,TRY,WOMEN,39.846661,23.817165,9.49034499736065
Europe,ESP,2018,UPPSRY,MEN,22.596468,22.911649,5.1772234345573200
Europe,ESP,2018,UPPSRY,WOMEN,23.12767,23.817165,5.508355324555500
Europe,EST,2018,NONE,MEN,14.24964,0.62336,0.088826555904
Europe,EST,2018,NONE,WOMEN,7.417007000000000,0.698617,0.05181647179319000
Europe,EST,2018,TRY,MEN,30.904222,0.62336,0.19264455825920000
Europe,EST,2018,TRY,WOMEN,51.221062,0.698617,0.3578390467125400
Europe,EST,2018,UPPSRY,MEN,54.846138,0.62336,0.3418888858368
Europe,EST,2018,UPPSRY,WOMEN,41.361931,0.698617,0.28896148149427
Europe,FIN,2018,NONE,MEN,13.538681000000000,2.721212,0.36841621201372000
Europe,FIN,2018,NONE,WOMEN,8.260234999999990,2.794313,0.23081682043555000
Europe,FIN,2018,TRY,MEN,37.464184,2.721212,1.01947987071008
Europe,FIN,2018,TRY,WOMEN,53.070175,2.794313,1.4829467991477500
Europe,FIN,2018,UPPSRY,MEN,48.997135,2.721212,1.3333159172762000
Europe,FIN,2018,UPPSRY,WOMEN,38.66959,2.794313,1.0805493804167
Europe,FRA,2018,NONE,MEN,20.247822,32.428719,6.566109300000180
Europe,FRA,2018,NONE,WOMEN,21.011585000000000,34.639414,7.278289916111900
Europe,FRA,2018,TRY,MEN,34.210983,32.428719,11.09418354420780
Europe,FRA,2018,TRY,WOMEN,39.442608,34.639414,13.662688277517100
Europe,FRA,2018,UPPSRY,MEN,45.541195,32.428719,14.768426155792100
Europe,FRA,2018,UPPSRY,WOMEN,39.545807,34.639414,13.698435806371000
Europe,POL,2018,NONE,MEN,7.8892549999999900,18.583636,1.4661104323118000
Europe,POL,2018,NONE,WOMEN,7.218621000000000,19.829503,1.4314166677536300
Europe,POL,2018,TRY,MEN,25.205914,18.583636,4.68417530823304
Europe,POL,2018,TRY,WOMEN,36.574348,19.829503,7.25251143389044
Europe,POL,2018,UPPSRY,MEN,66.904831,18.583636,12.433350259455200
Europe,POL,2018,UPPSRY,WOMEN,56.207031,19.829503,11.145574898355900
Europe,PRT,2018,NONE,MEN,55.231058000000000,4.860029,2.6842454358068200
Europe,PRT,2018,NONE,WOMEN,45.574271000000000,5.423793,2.4718541202990300
Europe,PRT,2018,TRY,MEN,19.692612,4.860029,0.95706665405748
Europe,PRT,2018,TRY,WOMEN,29.829231,5.423793,1.61787574293183
Europe,PRT,2018,UPPSRY,MEN,25.07633,4.860029,1.2187169101357000
Europe,PRT,2018,UPPSRY,WOMEN,24.596498,5.423793,1.33406313676914
Europe,RUS,2018,NONE,MEN,5.655587000000000,68.108167,3.851916638790290
Europe,RUS,2018,NONE,WOMEN,4.035129000000000,78.722405,3.176550593652450
Europe,RUS,2018,TRY,MEN,49.234489,68.108167,33.53270798971660
Europe,RUS,2018,TRY,WOMEN,63.460545,78.722405,49.95766725010730
Europe,RUS,2018,UPPSRY,MEN,45.109924,68.108167,30.723542371493100
Europe,RUS,2018,UPPSRY,WOMEN,32.504326,78.722405,25.5881871562403
Europe,SVK,2018,NONE,MEN,7.514027000000000,2.6587955,0.19978261174478500
Europe,SVK,2018,NONE,WOMEN,9.336527000000000,2.787975,0.26030003862825000
Europe,SVK,2018,TRY,MEN,20.983791,2.6587955,0.557916090837405
Europe,SVK,2018,TRY,WOMEN,28.216055,2.787975,0.78665655938625
Europe,SVK,2018,UPPSRY,MEN,71.502182,2.6587955,1.9010967974178100
Europe,SVK,2018,UPPSRY,WOMEN,62.447418,2.787975,1.7410184019855
Europe,SVN,2018,NONE,MEN,11.168741000000000,1.030234,0.11506416715394000
Europe,SVN,2018,NONE,WOMEN,12.593658000000000,1.039816,0.13095087086928000
Europe,SVN,2018,TRY,MEN,26.375181,1.030234,0.27172608222354000
Europe,SVN,2018,TRY,WOMEN,38.859341,1.039816,0.40406564521256000
Europe,SVN,2018,UPPSRY,MEN,62.456078,1.030234,0.64344375062252
Europe,SVN,2018,UPPSRY,WOMEN,48.547001,1.039816,0.5047994839181600
Europe,SWE,2018,NONE,MEN,17.931313000000000,5.112551,0.9167475220946300
Europe,SWE,2018,NONE,WOMEN,15.45181200000000,5.062664,0.7822733234716790
Europe,SWE,2018,TRY,MEN,36.428112,5.112551,1.86240580433712
Europe,SWE,2018,TRY,WOMEN,50.303387,5.062664,2.54669146442968
Europe,SWE,2018,UPPSRY,MEN,45.640575,5.112551,2.33339767356825
Europe,SWE,2018,UPPSRY,WOMEN,34.244801,5.062664,1.73369921209864
Europe,TUR,2018,NONE,MEN,56.07148,40.837562,22.898225409317600
Europe,TUR,2018,NONE,WOMEN,63.865229,40.569649,25.90989923834620
Europe,TUR,2018,TRY,MEN,21.766516,40.837562,8.88891446673992
Europe,TUR,2018,TRY,WOMEN,19.684227,40.569649,7.985821802263230
Europe,TUR,2018,UPPSRY,MEN,22.162004,40.837562,9.050422123942480
Europe,TUR,2018,UPPSRY,WOMEN,16.450544,40.569649,6.67392795939056
N America,USA,2018,NONE,MEN,9.930149,160.960513,15.98361877206440
N America,USA,2018,NONE,WOMEN,8.449772000000000,165.877686,14.016286265875900
N America,USA,2018,TRY,MEN,44.312847,160.960513,71.32618585610510
N America,USA,2018,TRY,WOMEN,50.435326,165.877686,83.66095169535640
N America,USA,2018,UPPSRY,MEN,45.757004,160.960513,73.65070837183050
N America,USA,2018,UPPSRY,WOMEN,41.114902,165.877686,68.20044803876770
Africa,ZAF,2018,NONE,MEN,55.015289000000000,28.234542,15.533314879126400
Africa,ZAF,2018,NONE,WOMEN,55.569147,29.624809,16.462253661679200
Africa,ZAF,2018,TRY,MEN,14.855694,28.234542,4.19443716182148
Africa,ZAF,2018,TRY,WOMEN,15.901568,29.624809,4.7108091480051200
Africa,ZAF,2018,UPPSRY,MEN,30.129017,28.234542,8.50678995905214
Africa,ZAF,2018,UPPSRY,WOMEN,28.529285,29.624809,8.451746190315650
Oceania,AUS,2019,NONE,MEN,16.966098000000000,12.579377,2.13422942960946
Oceania,AUS,2019,NONE,WOMEN,17.294344000000000,12.786368,2.211318467025920
Oceania,AUS,2019,TRY,MEN,42.475243,12.579377,5.34312094863611
Oceania,AUS,2019,TRY,WOMEN,51.648521,12.786368,6.60396996161728
Oceania,AUS,2019,UPPSRY,MEN,40.558659,12.579377,5.10202662175443
Oceania,AUS,2019,UPPSRY,WOMEN,31.057135,12.786368,3.9710795713568000
Europe,AUT,2019,NONE,MEN,11.583996000000000,4.367291,0.50590681474836
Europe,AUT,2019,NONE,WOMEN,17.282139,4.510346,0.7794842651009400
Europe,AUT,2019,TRY,MEN,34.190922,4.367291,1.49321705932302
Europe,AUT,2019,TRY,WOMEN,33.357452,4.510346,1.5045365019839200
Europe,AUT,2019,UPPSRY,MEN,54.225082,4.367291,2.36816712592862
Europe,AUT,2019,UPPSRY,WOMEN,49.360409,4.510346,2.22632523291514
Europe,BEL,2019,NONE,MEN,22.846637,5.644143,1.28949686297091
Europe,BEL,2019,NONE,WOMEN,19.777996,5.81788,1.1506600736848
Europe,BEL,2019,TRY,MEN,36.542046,5.644143,2.06248533136578
Europe,BEL,2019,TRY,WOMEN,44.806469,5.81788,2.6067865986572
Europe,BEL,2019,UPPSRY,MEN,40.611317,5.644143,2.29216080566331
Europe,BEL,2019,UPPSRY,WOMEN,35.415535,5.81788,2.0604333276580000
S America,BRA,2019,NONE,MEN,49.33077,102.760295,50.6924447777715
S America,BRA,2019,NONE,WOMEN,42.46766100000000,107.38683,45.60467492304630
S America,BRA,2019,TRY,MEN,15.858756,102.760295,16.2965044489302
S America,BRA,2019,TRY,WOMEN,21.468023,107.38683,23.0538293633709
S America,BRA,2019,UPPSRY,MEN,34.810474,102.760295,35.77134577329830
S America,BRA,2019,UPPSRY,WOMEN,36.064316,107.38683,38.7283257135828
N America,CAN,2019,NONE,MEN,9.477386000000000,18.678507,1.7702342074270200
N America,CAN,2019,NONE,WOMEN,6.819311000000000,18.914877,1.2898642878974700
N America,CAN,2019,TRY,MEN,53.165829,18.678507,9.930583091373030
N America,CAN,2019,TRY,WOMEN,65.525139,18.914877,12.39399944592900
N America,CAN,2019,UPPSRY,MEN,37.356785,18.678507,6.97768970119995
N America,CAN,2019,UPPSRY,WOMEN,27.65555,18.914877,5.2310132661735
